qId;qTxt;ansId;ansTxt;quExplain;ansExplain
136;"Quelle activité fait partie de la pratique d' ""amélioration continue"" ?";B;Fournir une implication tactique et opérationnelle aux clients;;
136;"Quelle activité fait partie de la pratique d' ""amélioration continue"" ?";C;Remplir et maintenir le registre des actifs;;
136;"Quelle activité fait partie de la pratique d' ""amélioration continue"" ?";D;Fournir aux utilisateurs une marche a suivre claire pour signaler des problématiques, des requêtes et des demandes;;
137;"Quel est le but de la pratique de ""gestion des incidents"" ?";A;Réduire l'impact négatif des incidents en rétablissant l'exploitation normale des services aussi rapidement que possible;;
137;"Quel est le but de la pratique de ""gestion des incidents"" ?";B;Capturer la demande de résolution des incidents et les demandes de service;;
137;"Quel est le but de la pratique de ""gestion des incidents"" ?";C;Réduire la probabilité et l'impact des incidents en identifiant leurs causes réelles ou potentielles;;
137;"Quel est le but de la pratique de ""gestion des incidents"" ?";D;Supporter la qualité convenue d'un service en traitant efficacement l'ensemble des demandes de service convenues initiées par l'utilisateur;;
138;Quel énoncé sur les étapes à suivre pour satisfaire une demande de service est CORRECT ?;A;Elles doivent être complexes et détaillées;;
138;Quel énoncé sur les étapes à suivre pour satisfaire une demande de service est CORRECT ?;B;Elles doivent être connues et éprouvées;;
138;Quel énoncé sur les étapes à suivre pour satisfaire une demande de service est CORRECT ?;C;Elles doivent inclure le traitement des incidents;;
138;Quel énoncé sur les étapes à suivre pour satisfaire une demande de service est CORRECT ?;D;Elles doivent être brèves et simples;;
139;Quelle pratique coordonne la classification, la propriété et la communication des demandes de service et des incidents ?;A;La gestion des fournisseurs;;
139;Quelle pratique coordonne la classification, la propriété et la communication des demandes de service et des incidents ?;B;Le centre de services;;
139;Quelle pratique coordonne la classification, la propriété et la communication des demandes de service et des incidents ?;C;La gestion des problèmes;;
139;Quelle pratique coordonne la classification, la propriété et la communication des demandes de service et des incidents ?;D;La gestion des relations;;
140;"Quel est le but de la pratique de ""gestion des déploiements"" ?";A;S'assurer que les services atteignent les niveaux de performance attendus et convenus;;
140;"Quel est le but de la pratique de ""gestion des déploiements"" ?";B;Mettre à disposition des services nouveaux ou modifiés;;
140;"Quel est le but de la pratique de ""gestion des déploiements"" ?";C;Déplacer des composants nouveaux ou modifiés vers des environnements de production;;
140;"Quel est le but de la pratique de ""gestion des déploiements"" ?";D;Définir des objectifs de performances des services, précis et basés sur le business;;
141;Laquelle des options suivantes est un but de la gestion des mises en production ?;A;Protéger les informations de l'organisation;;
141;Laquelle des options suivantes est un but de la gestion des mises en production ?;B;Gérer les demandes de service initiées par l'utilisateur;;
141;Laquelle des options suivantes est un but de la gestion des mises en production ?;C;Mettre à disposition des services nouveaux et modifiés;;
141;Laquelle des options suivantes est un but de la gestion des mises en production ?;D;Déplacer du matériel et des logiciels vers des environnements de production;;
142;Quelle pratique a une influence significative sur l'expérience de l'utilisateur et sur la perception du fournisseur de services ?;A;Le centre de services;;
142;Quelle pratique a une influence significative sur l'expérience de l'utilisateur et sur la perception du fournisseur de services ?;B;Le contrôle des changements;;
142;Quelle pratique a une influence significative sur l'expérience de l'utilisateur et sur la perception du fournisseur de services ?;C;La gestion des niveaux de service;;
142;Quelle pratique a une influence significative sur l'expérience de l'utilisateur et sur la perception du fournisseur de services ?;D;La gestion des fournisseurs;;
143;Quelle est la pratique dont un but inclut l'observation d'un service afin de signaler certains changements d'état identifiés comme des événements ?;A;La gestion de la sécurité de l'information;;
143;Quelle est la pratique dont un but inclut l'observation d'un service afin de signaler certains changements d'état identifiés comme des événements ?;B;La surveillance et la gestion des événements;;
143;Quelle est la pratique dont un but inclut l'observation d'un service afin de signaler certains changements d'état identifiés comme des événements ?;C;La gestion des incidents;;
143;Quelle est la pratique dont un but inclut l'observation d'un service afin de signaler certains changements d'état identifiés comme des événements ?;D;Le contrôle des changements;;
144;Qu'est-ce qui est généralement nécessaire pour assigner des incidents complexes aux groupes de support ?;A;Un outil d'auto-assistance;;
144;Qu'est-ce qui est généralement nécessaire pour assigner des incidents complexes aux groupes de support ?;B;La priorité de l'incident;;
144;Qu'est-ce qui est généralement nécessaire pour assigner des incidents complexes aux groupes de support ?;C;Un calendrier des changements;;
144;Qu'est-ce qui est généralement nécessaire pour assigner des incidents complexes aux groupes de support ?;D;La catégorie de l'incident;;
145;Comment le flux de travail d'une nouvelle demande de service doit-il être conçu ?;A;Utiliser un seul flux de travail pour tous les types de demandes de service;;
145;Comment le flux de travail d'une nouvelle demande de service doit-il être conçu ?;B;Utiliser différents flux de travail pour chaque type de demande de service;;
145;Comment le flux de travail d'une nouvelle demande de service doit-il être conçu ?;C;Éviter les flux de travail pour les demandes de service simples;;
145;Comment le flux de travail d'une nouvelle demande de service doit-il être conçu ?;D;Tirer parti des flux de travail existants dans la mesure du possible;;
146;"Laquelle des options suivantes est une recommandation du principe ""penser et travailler de façon holistique"" ?";A;Passer en revue les pratiques existantes en matière de gestion des services et décider ce qu'il faut garder et ce qu'il faut eliminer;;
146;"Laquelle des options suivantes est une recommandation du principe ""penser et travailler de façon holistique"" ?";B;Revoir la façon dont une initiative d'amélioration peut être organisée en parties plus petites et gérables qui peuvent être réalisées dans un délai convenable;;
146;"Laquelle des options suivantes est une recommandation du principe ""penser et travailler de façon holistique"" ?";C;Revoir les pratiques de gestion des services et éliminer toute complexité inutile;;
146;"Laquelle des options suivantes est une recommandation du principe ""penser et travailler de façon holistique"" ?";D;Utiliser les quatre dimensions de la gestion des services de façon à assurer la coordination de tous les aspects d'une initiative d'amélioration;;
147;Quel principe directeur recommande d'utiliser le nombre minimal d'étapes nécessaires à l'atteinte d'un objectif ?;A;Progresser par itération avec des retours;;
147;Quel principe directeur recommande d'utiliser le nombre minimal d'étapes nécessaires à l'atteinte d'un objectif ?;B;Privilégier la valeur;;
147;Quel principe directeur recommande d'utiliser le nombre minimal d'étapes nécessaires à l'atteinte d'un objectif ?;C;Penser et travailler de façon holistique;;
147;Quel principe directeur recommande d'utiliser le nombre minimal d'étapes nécessaires à l'atteinte d'un objectif ?;D;Opter pour la simplicité et rester pratique;;
148;Quel énoncé à propos du centre de services est CORRECT ?;A;Le centre de services doit travailler en étroite collaboration avec les équipes de support et de développement;;
148;Quel énoncé à propos du centre de services est CORRECT ?;B;Le centre de services doit s'appuyer sur des portails libre-service plutôt que de compter sur l'escalade aux équipes de support;;
148;Quel énoncé à propos du centre de services est CORRECT ?;C;Le centre de services doit rester isolé des équipes de support technique;;
148;Quel énoncé à propos du centre de services est CORRECT ?;D;Le centre de services doit faire remonter toutes les difficultés techniques aux équipes de support et de développement;;
149;Quelles sont les deux pratiques qui utilisent des solutions de contournement ?;A;Le contrôle des changements et l'amélioration continue;;
149;Quelles sont les deux pratiques qui utilisent des solutions de contournement ?;B;Le contrôle des changements et la gestion des problèmes;;
149;Quelles sont les deux pratiques qui utilisent des solutions de contournement ?;C;La gestion des problèmes et la gestion des incidents;;
